label,task_idx,n_valid_channels,h1_total_persistence,h1_max_persistence,h1_count,h1_zero,lambda2,aspl
P18,12,14,0.0003330282147113728,0.0003330282147113728,1,0,6.208246901279626,1.1855137698181981
P18,13,14,0.0014502744107365295,0.0014502744107365295,1,0,6.968958710710019,1.1668169945609457
P18,14,14,0.0,0.0,0,1,7.723344693771184,1.128665493255656
P18,15,14,0.7018166113979161,0.24859999878020145,6,0,2.2258397021988205,3.5172086874369604
P18,16,14,0.00039600757410274134,0.00039600757410274134,1,0,11.082305752674934,1.0546295178646836
P18,17,14,0.004550775850447275,0.004207424342744792,2,0,1.723772447557674,2.209458981938158
P18,18,14,0.11086357895620935,0.034436457469676385,4,0,3.203992217984326,2.1698239604518763
P18,19,14,0.14003890185477585,0.05014697502100518,4,0,2.2745684076729766,2.2696344203603815
P18,20,14,0.002202064740992493,0.002202064740992493,1,0,9.277521373080894,1.0833573274660275
P18,21,14,0.39753863518950194,0.16652656423571222,4,0,3.2480584836967625,2.792800853869866
P18,22,14,0.09084601583970353,0.03915393388765909,4,0,1.8727058296374501,1.9944451004265578
P18,23,14,0.4658106845937401,0.22761757058058252,4,0,2.0947058535519316,3.631164214068221
P18,24,14,0.16071844706873406,0.07915624971526392,5,0,3.0370509256842433,2.5710152547628007
P18,25,14,0.5508771432687138,0.28602285719455767,2,0,2.805428726707256,2.9068082366931605
P18,26,14,0.07252405550446728,0.07105972322992882,2,0,2.427527003870697,1.7462966173440164
P18,27,14,0.3865184809374488,0.19196316179004758,6,0,2.3251948643214013,3.5019486587908824
P18,28,14,0.21855672598334885,0.14711457678169648,3,0,2.2001136740182177,3.076904611997148
P18,29,14,0.33136504739657935,0.17753083101080003,4,0,2.2803805848850356,3.1442221964769135
P18,30,14,0.1811352858472478,0.07572714575402806,4,0,2.3226683892304303,2.574520588450034
P19,1,14,0.18722580561140756,0.16529183246111467,2,0,2.69209452620329,2.5891146981721076
P19,2,14,0.25176369369242535,0.1540270055441587,2,0,2.302861175366086,2.8576977898552163
P19,3,14,0.21410029494078198,0.11273178446959808,3,0,2.12390217203749,2.7082962549677703
P19,4,14,0.328942431799203,0.14943651162163107,3,0,2.420098414907544,3.0453703409851807
P19,5,14,0.5556653132163998,0.29556831162493635,5,0,2.27664560499361,3.4910864108831166
P19,6,14,0.6745492786992172,0.2410446975032834,6,0,2.4900123466689124,3.007505427230598
P19,7,14,0.0015120596419482268,0.0015120596419482268,1,0,4.240776421994731,1.5221766724724302
P19,8,14,0.17916042246254305,0.11401521199905784,2,0,2.095982230461042,3.014077854551769
P19,9,14,0.2070396009250739,0.11347281597404069,6,0,2.9633195435421724,3.0336997097709304
P19,10,14,0.6940107345801132,0.2480399574825044,7,0,2.312585453620761,3.369943293439614
P19,11,14,0.06095676374158432,0.034666539500061044,3,0,2.130960627879928,2.4513307470681402
P19,12,14,0.0012663846082118235,0.0012663846082118235,1,0,5.205068786804905,1.632299716064191
P19,13,14,0.0038852118276201386,0.0038852118276201386,1,0,6.548439459695636,1.4908819532912878
P19,14,14,0.16516651104722346,0.09224043563345685,3,0,2.105879930625508,3.3588682559705347
P19,15,14,0.5194143247314678,0.27167418063175097,6,0,2.8224570595811893,3.041456483781452
P19,16,14,0.26339660368300055,0.09324015830900756,4,0,2.322751673949632,3.173765215847271
P19,17,14,0.1061120472851188,0.0873836544775971,2,0,2.7664004119610928,2.1969965763495423
P19,18,14,0.6898995047715177,0.25352502824028966,7,0,2.5970748540827056,3.2026369743543315
P19,19,14,0.38798777968113396,0.1488038128825725,5,0,1.9582254395404934,3.482230329079532
P19,20,14,0.0,0.0,0,1,2.2856893418192765,1.531419936909701
P19,21,14,0.260512379655949,0.1058635770336035,5,0,2.202673378568533,2.91070493741899
P19,22,14,0.4876865042681162,0.2138431744122623,4,0,2.240447570931646,3.2118607995176256
P19,23,14,0.33108167709533465,0.1743794757348699,4,0,2.6584585952444955,2.7551204451123668
P19,24,14,0.25706814273640755,0.1037415927038684,4,0,2.2089518595817785,2.6898315519868645
P19,25,14,0.04938943899050319,0.03925266107614833,2,0,4.032847471209664,2.103039432158235
P19,26,14,0.5785446176539217,0.2862719258488027,4,0,2.3487639591563156,3.1821082828689704
P19,27,14,0.4605651521017228,0.15324256472315967,6,0,1.8609516217681688,3.5176742255175957
P19,28,14,0.1595961939839633,0.08357302386134069,4,0,2.8794623654436275,2.1797614384138106
P19,29,14,0.18255414992557895,0.12369520504440079,3,0,2.0925499862895545,2.665726490479033
P19,30,14,0.3714559069622455,0.26507004507431475,4,0,2.3064058217122416,2.704559676980175
P20,1,14,0.22106747685121486,0.11479892113207979,3,0,3.0222451770634864,2.3142162493327105
P20,2,14,0.18741001399058776,0.09443365947049986,2,0,3.24579259693742,2.5265486596766644
P20,3,14,0.23160476753367387,0.1326656987208693,3,0,1.9100210530109258,2.5200695971963474
P20,4,14,0.02307890860430395,0.02307890860430395,1,0,2.150830106979152,2.3056959790500167
P20,5,14,0.5112035245470692,0.23442398606123915,6,0,2.4368105759845644,3.105523967037538
P20,6,14,0.22394319550208464,0.2102991865427315,2,0,2.5702872695417485,2.383182791903154
P20,7,14,0.14114106704413965,0.0764208438763837,3,0,2.406902923894753,2.7730701004195955
P20,8,14,0.23866788374917713,0.14876610501498333,2,0,1.838535438657627,2.0900637259337396
P20,9,14,0.9353357584081299,0.24383366754609803,8,0,2.189912443304793,3.463566282919857
P20,10,14,0.09627881700071605,0.07438646969452234,3,0,2.52581344188323,3.1899894200869023
P20,11,14,0.10464276129469596,0.10464276129469596,1,0,1.6442097639022015,2.5920600560287177
P20,12,14,0.09304022538198942,0.038215354453954964,3,0,2.9408413337358033,2.3820637089753087
P20,13,14,0.02528454164592997,0.02528454164592997,1,0,1.997260361370482,1.9956657219827352
P20,14,14,0.28458257850381397,0.1902927369620001,3,0,2.4744801411139856,2.9148158310671595
P20,15,14,0.003068519995145347,0.002750731197113776,2,0,3.558855001059223,1.5737813835986794
P20,16,14,0.24065924786874526,0.14415254761412521,3,0,3.9652966163894154,2.097485129395818
P20,17,14,0.37910713944166063,0.1792168041914114,7,0,3.208055831813111,2.9852634867421455
P20,18,14,0.4887160635055551,0.1663492440507086,5,0,2.5501191483215315,2.9079790335347373
P20,19,14,0.43741746435525475,0.3375759107513958,2,0,3.164049929233451,2.427486939368312
P20,20,14,0.0,0.0,0,1,4.389961050534447,1.6526977861093035
P20,21,14,0.3909193328444057,0.1516646163692723,5,0,2.853449993595892,3.0697962471883318
P20,22,14,0.0,0.0,0,1,8.720366815859645,1.1103663363139693
P20,23,14,0.0022990639984292738,0.0022990639984292738,1,0,4.337151100518316,1.7197283303566306
P20,24,14,0.03927279151727625,0.03927279151727625,1,0,2.503051049937365,1.9508381481182353
P20,25,14,0.26129831058896225,0.146425699435364,3,0,2.0132023848630474,3.1812739624374187
P20,26,14,0.23961317319588915,0.1593494595549887,2,0,2.7049149950731186,2.6512031108445275
P20,27,14,0.0,0.0,0,1,4.018690745113812,1.4564197979465596
P20,28,14,0.0,0.0,0,1,1.1995956770094387,2.0820500579242527
P20,29,14,0.3949643898377685,0.17539331999065666,3,0,2.7326695762989526,2.8677640220832794
P20,30,14,0.1653464107584105,0.09477899610848817,3,0,1.759887740599591,3.6499413498093025
P21,1,14,0.0495678358035484,0.0309737312898829,3,0,2.1049021224413593,2.180071962113826
P21,2,14,0.12758832923078756,0.12758832923078756,1,0,2.028687215131428,2.8034340404610876
P21,3,14,0.19090670983412228,0.0736861663687639,3,0,2.253671762294224,2.8080487004434276
P21,4,14,0.3009427328364245,0.21860267226869157,3,0,2.6125731306593023,2.9204099509218726
P21,5,14,0.9238298407544061,0.20490023099858545,8,0,2.614798627103837,3.1911060265493614
P21,6,14,0.32524285945444686,0.08155983562848046,6,0,3.0544316514238634,2.7797980093999284
P21,7,14,0.27919916412989965,0.20191893793416626,2,0,3.0251874468751425,2.388119104493076
P21,8,14,0.21193924333885683,0.09020934152017346,4,0,2.5171799326740003,2.900599603852485
P21,9,14,0.26443929246580233,0.22567410501868834,2,0,2.6021008144502265,2.940125002384168
P21,10,14,0.0,0.0,0,1,11.302754320066718,1.0853003902708052
P21,11,14,0.7652589562036045,0.20375205057374668,7,0,2.7568720715669808,3.0915552997731
P21,12,14,0.424439109694426,0.14461494034664069,5,0,2.5114160953068883,3.0891071120006317
P21,13,14,0.2721851405637672,0.2148425736235905,5,0,2.739023619534424,2.6747982198745404
P21,14,14,0.18328777811844188,0.08559851651562822,5,0,3.8648235773753337,2.214161750638149
P21,15,14,0.43439714691301246,0.1622752502777315,6,0,2.555782870388904,3.336879674152018
P21,16,14,0.3775522284193531,0.1850664055040786,3,0,2.3375900492250556,3.1187355570705435
P21,17,14,0.07117048617021937,0.07117048617021937,1,0,2.3966365740357607,2.542810968399214
P21,18,14,0.4356110186862546,0.23788255636019862,3,0,2.339296980064419,2.972692752885128
P21,19,14,0.4477861776151336,0.1797997244726499,7,0,1.7507771178093396,3.5560671845894465
P21,20,14,0.24392794406907592,0.09131604118423997,3,0,3.129460097799173,2.527861223412601
P21,21,14,0.0,0.0,0,1,2.7128558946938757,2.017564125812477
P21,22,14,0.35361035696624943,0.19220076205527192,4,0,2.7558260968753547,2.9840793989530825
P21,23,14,0.0,0.0,0,1,5.409567644340983,1.567045384850657
P21,24,14,0.0,0.0,0,1,5.109922875650131,1.4696320293757639
P21,25,14,0.35549111522836985,0.13521542913651863,4,0,3.1467708764277704,2.194856396554029
P21,26,14,0.056571408767321474,0.056571408767321474,1,0,6.909823599208641,1.441435965636886
P21,27,14,0.0,0.0,0,1,8.360782510154365,1.2192002384239111
P21,28,14,0.09378067258245548,0.09378067258245548,1,0,1.4273326472963508,2.5088807922084313
P21,29,14,0.0,0.0,0,1,2.39515703416705,1.4322586396876356
P21,30,14,0.0,0.0,0,1,5.5103826547563575,1.517735782311706
P22,1,14,0.28740360274760546,0.18901070770574968,5,0,2.0969298120100763,3.0878104716990813
P22,2,14,0.355769905248265,0.2177888766557734,4,0,2.751053118728143,2.852538901566516
P22,3,14,0.011481052542664627,0.00560834707941138,3,0,1.0618186870927087,1.655838818545596
P22,4,14,0.559479641918387,0.32398714123754346,3,0,2.86356795069669,2.7295830110470725
P22,5,14,0.7351522829633161,0.21608054240392716,8,0,2.625870424458033,3.0404366667605065
P22,6,14,0.5802268298190385,0.25335723840649915,5,0,2.6314026506164256,3.3128297733388052
P22,7,14,0.38643585643882483,0.17340974413136112,4,0,2.7643304381724336,2.8243101306767207
P22,8,14,0.6087729977900416,0.26526903557861703,6,0,2.5141583934291756,3.1135486045820624
P22,9,14,0.0,0.0,0,1,13.873295720912255,1.0043731332329744
P22,10,14,0.013313929344872855,0.013313929344872855,1,0,5.366398706692923,1.7181844607067194
P22,11,14,0.10636472072903114,0.07869304552402234,3,0,2.126223754712881,3.159885722295751
P22,12,14,0.42972200470321753,0.19926728398967242,3,0,1.9788528970836161,2.8447648455466656
P22,13,14,0.273958073352338,0.22001552005360436,3,0,3.3353089308941914,2.4869857848283634
P22,14,14,0.7505545654246266,0.25582678697205385,8,0,3.350015561449956,2.71170260267061
P22,15,14,0.249599841768969,0.2173843276095221,3,0,2.296308858947169,2.9662611618344616
P22,16,14,0.702806332993603,0.2865555424179982,5,0,2.549154338796437,2.9476209461386498
P22,17,14,0.4240799540899386,0.1593278648516373,4,0,1.8022583641554766,3.26747388192333
P22,18,14,0.7970391157230161,0.3294952188558701,6,0,1.8728515293566543,3.8082970608149287
P22,19,14,0.4861473804990438,0.28414957184215206,4,0,2.152379852515745,3.2221224943667717
P22,20,14,0.07142774737151314,0.0665063404640096,2,0,2.8015176165972804,2.6983125200170406
P22,21,14,0.16444131555740282,0.1136610770929416,3,0,2.9883508079231484,2.5280234015531478
P22,22,14,0.5127472210194153,0.23596855693339103,5,0,2.1380686865967604,2.7685924722863513
P22,23,14,0.07555831993121931,0.05986765601226196,2,0,2.728631616592354,1.7332052214939884
P22,24,14,0.8767072446182641,0.18748606454306505,9,0,2.791171609367387,3.1753899452144996
P22,25,14,0.14120341394308855,0.06392411263475795,3,0,2.440882912603265,2.224797434405246
P22,26,14,0.24716424225523792,0.10312398076079776,5,0,2.4507613476045074,3.178699675814379
P22,27,14,0.19504692342490937,0.18751663770189242,2,0,1.7997516882531093,3.388884411783455
P22,28,14,0.6215143668924499,0.2487755772837894,7,0,2.2502493765580804,3.179898943866536
P22,29,14,0.32734936476736,0.20465000493882268,3,0,2.743369734226491,3.0090415923792655
P22,30,14,0.024608310654040677,0.024608310654040677,1,0,2.7643343552397814,1.8838925680601606
P23,1,14,0.10167542396563078,0.051035206686055434,3,0,3.390738379827822,2.3158229474529133
P23,2,14,0.27232904741985464,0.2240936210252069,3,0,2.6140499442697083,2.40724398872162
P23,3,14,0.243317257261626,0.10269671762280164,4,0,3.6594171461436824,2.3752140309979306
P23,4,14,0.3813411257581426,0.2332669831362847,2,0,2.3664954784184653,2.4383038214176964
P23,5,14,0.0,0.0,0,1,7.917296204447008,1.3313103901275851
P23,6,14,0.004010942182795296,0.0030447154771006124,2,0,4.98460453010562,1.4644964130902167
P23,7,14,0.06870051166544644,0.035328306971266876,2,0,2.242903246445768,2.5057238566939017
P23,8,14,0.11251464772797937,0.053426272984452794,4,0,5.006014108381814,1.904343951735371
P23,9,14,0.2031799927984338,0.12126632839150875,4,0,2.75285231789951,2.6001361042888353
P23,10,14,0.20257749444260276,0.14085290548571416,2,0,2.1844439512036113,2.5666069458116305
P23,11,14,0.06735751215075403,0.038768369082437415,2,0,2.07217262281788,2.0207662204619514
P23,12,14,0.3171452895314063,0.12198078226362696,4,0,2.8243502610792,3.076201045540444
P23,13,14,0.1215393112393287,0.07728893571591533,2,0,2.207353655894349,2.767529907478165
P23,14,14,0.16232026332273486,0.10426671095625262,2,0,2.3689586744207363,2.9190361867174257
P23,15,14,0.2121398593120296,0.1327236020710375,3,0,2.707051168744311,2.6082820238413107
P23,16,14,0.012179626783873965,0.008405254746948199,2,0,1.804944834236772,2.668301348222046
P23,17,14,0.33278247903825287,0.31514738543111365,3,0,2.7970602520734644,2.535710190039645
P23,18,14,0.33561533315954806,0.19414143153784014,3,0,3.9624605551364294,2.043242443476441
P23,19,14,0.7370949024878598,0.2073209870148438,6,0,2.934980435603746,2.765124194156894
P23,20,14,0.24621268225589565,0.19784607216173755,3,0,2.4766472624655083,2.8289154261844205
P23,21,14,0.29814103196650676,0.29814103196650676,1,0,2.7548111517922456,2.476419318841596
P23,22,14,0.28735444303609703,0.28735444303609703,1,0,4.111513975499172,1.7833372335556505
P23,23,14,0.0722946064256178,0.05563375745388177,3,0,2.693733603041099,2.6786317812921037
P23,24,14,0.5011439454463675,0.15176288097565027,4,0,3.1968583697815283,2.538498375619248
P23,25,14,0.29932354279667106,0.13359158717410036,3,0,3.2444757295918154,2.519444981515512
P23,26,14,0.2579105576920654,0.14659455026035928,3,0,2.790510386799905,2.7099598790122967
P23,27,14,0.045999938416491415,0.04481675615758429,2,0,2.103978560234768,2.2851761310513146
P23,28,14,0.2705674035881178,0.16957218594241663,4,0,2.460205428816842,2.726342360207931
P23,29,14,0.6412050406090114,0.22016621979304607,7,0,2.773676981403598,2.697701951838229
P23,30,14,0.2894501546548869,0.14776335520370731,4,0,2.4478577593942408,2.445434973145056
P24,1,14,0.09148249944552389,0.03361020795175307,5,0,3.756925195994795,2.2078758407277337
P24,2,14,0.229615694964033,0.14204557476702528,2,0,2.120595080100971,2.670781166201496
P24,3,14,0.1026758787210923,0.1026758787210923,1,0,3.0867618296117905,2.5142110988076034
P24,4,14,0.256985595291615,0.16090769021201057,3,0,2.8882679860549016,2.7423988351618203
P24,5,14,0.3792762805326284,0.37341883578818746,2,0,2.0364714052600936,2.312796595273505
P24,6,14,0.025075937067293386,0.018605436652547658,2,0,2.9132680424224207,1.7918702862512395
P24,7,14,0.4246697024705923,0.13878611851189415,8,0,3.2175780080532457,2.690005187782854
P24,8,14,0.07305479585720132,0.054421505111464485,2,0,2.891025823736383,2.469417687890231
P24,9,14,0.6612149819662763,0.3530215969286684,4,0,2.674766663005517,2.718413880502126
P24,10,14,0.17560939767664763,0.09405584553410118,3,0,2.5122668645029917,2.323813946632544
P24,11,14,0.3266906107781439,0.22910238027980379,4,0,3.1943567143915392,2.557087466757074
P24,12,14,0.025205758323088023,0.013323602662523193,2,0,1.9923022956029908,1.8913259351559872
P24,13,14,0.30750284206548106,0.1313453022707839,5,0,2.4484814340328893,2.9742765046396973
P24,14,14,0.7092013377137634,0.21237499281431949,8,0,2.124774521203721,3.259833253816849
P24,15,14,0.33227195901298734,0.216880202423699,2,0,3.2722923875975556,2.506369541511626
P24,16,14,0.2732739625802768,0.24997493025407924,3,0,2.43180722216334,3.13278956792976
P24,17,14,0.5678281068212052,0.2193837812501893,4,0,3.1746043378878537,2.7552498302712585
P24,18,14,0.016829349722400577,0.016829349722400577,1,0,3.627182085022432,2.0285986848029474
P24,19,14,0.6285252629107674,0.280384927324997,3,0,3.255877229462383,2.5058255293625744
P24,20,14,0.2640389538978234,0.1398240167361372,3,0,2.595867423417007,2.745132365338106
P24,21,14,0.016251629270215284,0.016251629270215284,1,0,2.336620950938288,1.8951441230319501
P24,22,14,0.2320756759779713,0.10966572213364711,4,0,3.3269038107741027,2.507796658646371
P24,23,14,0.3470558316963094,0.18678012162808444,4,0,2.476940761190329,2.557368296794309
P24,24,14,0.4186669013961831,0.22382800868535846,4,0,2.2891261064846327,3.110072464064335
P24,25,14,0.16138326720213825,0.16138326720213825,1,0,1.7762887713700788,2.5313821669157943
P24,26,14,0.0,0.0,0,1,6.794872252266224,1.4180341015290756
P24,27,14,0.7646972846782024,0.27044721669064364,7,0,2.3564808358203866,3.121124978186724
P24,28,14,0.05672990359503849,0.05672990359503849,1,0,2.4758578810334937,2.811311275137105
P24,29,14,0.21126328289180996,0.141146316064517,4,0,2.164067995566498,2.901302480731965
P24,30,14,0.09613973325681957,0.0705791068110474,2,0,2.3893255986707786,2.510199051787913
P25,1,14,0.0,0.0,0,1,3.2045032128809843,1.9705082256482709
P25,2,14,0.1881315475021763,0.09795416876162988,3,0,3.344006378088493,2.360222120881139
P25,3,14,0.0,0.0,0,1,3.1241094971400916,2.502008994354821
P25,4,14,0.018465459803328144,0.012689646122034715,2,0,7.674985561117007,1.4456356840100744
P25,5,14,0.31377120188073004,0.13860210285850405,4,0,2.6567305123797778,2.4796402005133245
P25,6,14,0.16418508710152002,0.09721864950845638,4,0,2.113669608137262,2.1122802023926157
P25,7,14,0.004304985627328173,0.0038713142400915723,2,0,10.295257090330505,1.1092731044721655
P25,8,14,0.2535717104910592,0.10982535117044889,4,0,2.220295107624365,3.2015406876345303
P25,9,14,0.0001895920649419569,0.0001895920649419569,1,0,2.6614725709781375,1.9820617010441541
P25,10,14,0.027542081868620505,0.022024474658446036,2,0,3.1695218105214646,1.9130408044360059
P25,11,14,0.2320196092779777,0.168188378407924,3,0,2.4378904773119316,2.865799557826566
P25,12,14,0.2889540709607614,0.20303470975500837,3,0,2.774862761493247,2.9004209833123364
P25,13,14,0.025019102871855714,0.025019102871855714,1,0,7.273416172824508,1.4677076192317566
P25,14,14,0.11509701975038666,0.09590245432864852,3,0,2.802616926393144,2.383537717365638
P25,15,14,0.12910987507748206,0.0859658190309125,2,0,1.653307786826867,2.4145663410478306
P25,16,14,0.12857591657296852,0.07858490782772354,3,0,1.663896133967756,2.753232595161306
P25,17,14,0.4361037665768114,0.2505217596872993,3,0,2.1796769750449974,2.655268872690259
P25,18,14,0.0,0.0,0,1,6.566694020724056,1.4634020389418965
P25,19,14,0.5368572671952273,0.2071184088683503,6,0,3.131761518906573,2.474522164250365
P25,20,14,0.0,0.0,0,1,2.3383477991979786,2.0649318365212377
P25,21,14,0.18964962744014224,0.18964962744014224,1,0,2.6870558828176137,2.070186832477199
P25,22,14,0.09043719818953488,0.09043719818953488,1,0,2.3738719778669033,2.168708281116136
P25,23,14,0.010637378447971524,0.010637378447971524,1,0,2.232250997842999,2.0261688674784324
P25,24,14,0.05437541212766972,0.029626393746643442,3,0,1.8963645267313585,2.436762351836187
P25,25,14,0.02219452683219536,0.02219452683219536,1,0,5.185611985726332,1.4066034318342624
P25,26,14,0.2928395680071728,0.19630065551382325,3,0,2.2963092276626016,2.4817513109274882
P25,27,14,0.0,0.0,0,1,6.006741776661661,1.2264550908793908
P25,28,14,0.6376902070252084,0.21015592533196337,5,0,2.126054386057983,3.2128466266266904
P25,29,14,0.4042524157613313,0.16924523190712593,3,0,2.673547346391718,2.802716625334117
P25,30,14,0.2617304189574361,0.24791759583165962,2,0,2.017747650421163,2.6489489716618118
P26,1,14,0.1310162560971032,0.09877100577225628,2,0,2.199359569977153,2.8851562505286945
P26,2,14,0.12538225585272011,0.08459118217157158,2,0,3.227051893761254,2.326056449836605
P26,3,14,0.2618795957771315,0.23090099115968232,2,0,2.542053251434946,2.751916812881355
P26,4,14,0.07197224071706532,0.04641385665835962,2,0,2.387654293996852,2.8238901677118733
P26,5,14,0.1745777079801729,0.1745777079801729,1,0,2.7301262418964782,2.5176898288829492
P26,6,14,0.3324856931436224,0.19130171097292137,2,0,1.8134328079422526,2.8999995438538773
P26,7,14,0.08113778872006083,0.06421327736443505,2,0,1.3009886053984658,3.0020006432824595
P26,8,14,0.07128740482821716,0.03907358619840373,2,0,2.6830456043081563,3.135814732708096
P26,9,14,0.060941070169995504,0.059319299479593246,2,0,2.638229094247297,2.829886105427019
P26,10,14,0.396776624527561,0.15710907680801067,6,0,2.458684225054803,2.9606624478696535
P26,11,14,0.12809235633947913,0.09239154854635978,3,0,1.6151193709757394,4.151341517674767
P26,12,14,0.31156826905018076,0.13271966303631177,5,0,1.8059651181420004,3.289065728785898
P26,13,14,0.0,0.0,0,1,1.6740821945638487,3.4149952058888156
P26,14,14,0.3905080351280613,0.179019096354899,4,0,3.6152744391840486,2.4872478611184072
P26,15,14,0.3739948304330222,0.18157096177522347,4,0,2.610029310246264,2.910730997127541
P26,16,14,0.38758988871315003,0.2549259215653862,2,0,2.6457205124396355,2.328593541892681
P26,17,14,0.3333724938130337,0.10931802714875571,5,0,2.7942823853882257,2.8868278688053097
P26,18,14,0.34029851999894434,0.23955506745077315,2,0,2.882118964440953,2.5499989439603743
P26,19,14,0.38962470003716443,0.16670257025941349,4,0,1.711518794384319,3.0668210198989425
P26,20,14,0.15240081677579187,0.11718324348155007,2,0,3.166630569223025,2.3612056416127505
P26,21,14,0.32247054282857934,0.15449457479146522,4,0,3.259992709974245,2.4708033172086763
P26,22,14,0.34353830064637814,0.34353830064637814,1,0,1.8829202251063566,2.8418948445001533
P26,23,14,0.2724109088710672,0.23999519360042654,2,0,2.660137257398871,2.6329878077093434
P26,24,14,0.5247267106545827,0.19107346799583536,6,0,2.031963220973701,3.4387335102366334
P26,25,14,0.4709582878574794,0.22369150333646926,7,0,2.020018021435682,3.583601508483087
P26,26,14,0.6335129442082025,0.18045255750807798,7,0,2.5356097904046506,3.10590754557621
P26,27,14,0.058164694121986216,0.04747248691312733,2,0,1.8534277569177828,2.9923357177120256
P26,28,14,0.2491234346217972,0.1879222562136753,2,0,2.371374807835461,2.9065897403870555
P26,29,14,0.3154696732093196,0.14007266426193155,3,0,1.6250355983675329,2.910055592107392
P26,30,14,0.18637697977895695,0.1246707175841254,3,0,1.600128507908924,3.7146473716390416
