label,peak_task_idx,rel_t_sec,h1_total_persistence,lambda2,aspl,h1_zero,best_pair,z_h1_total_persistence,z_lambda2,z_aspl
P3,19,0.875,0.0,3.542711906878645,1.9107853025544042,1,Gamma_mean x p01,-1.2635324101230192,-0.055842132794761856,-0.28031772232533686
P3,19,1.0,0.07346829196675975,3.002051102948808,2.354798390637019,0,Gamma_mean x p01,-0.7864999593642801,-0.6435817417134132,1.1758952448520263
P3,19,1.125,0.06582901971905109,2.931806275531539,2.3727918429328474,0,Gamma_mean x p01,-0.8361020484394756,-0.7199432369331438,1.2349076912432406
P3,19,1.25,0.34342043248702925,2.1490549355736253,2.2809837753279107,0,Gamma_mean x p01,0.9663096913380326,-1.570853758064831,0.9338082369115487
P3,19,1.375,0.2999245597476825,3.358236316339289,2.329827351627082,0,Gamma_mean x p01,0.6838893135765823,-0.2563811965673755,1.0939986706605105
P3,19,1.5,0.24607560803166495,3.4974173719823574,2.1700655534362325,0,Gamma_mean x p01,0.33424599507527436,-0.10508075344674261,0.5700339308152725
P3,19,1.625,0.2941579928398945,4.265196697625939,1.774670554657288,0,Gamma_mean x p01,0.6464467724361004,0.7295540440262863,-0.7267281238020116
P3,19,1.75,0.04002011441449216,1.436577251505983,1.8769160694963702,0,Gamma_mean x p01,-1.0036802650993144,-2.3453714452236825,-0.3913973677034578
P3,19,1.875,0.06327314579425802,5.037130242033242,1.6203871270931185,0,Gamma_mean x p01,-0.8526974363209038,1.5687047947435773,-1.2327256582659287
P3,19,2.0,0.06503879984949412,4.486654601975813,1.8669618645446262,0,Gamma_mean x p01,-0.841232976502749,0.9702957089453329,-0.42404379799511105
P4,18,-2.0,0.24649745950375823,3.8838118711660634,2.051335383015096,0,Delta_stability x p10,0.6492916421617713,-0.483560822337529,0.7653197414733798
P4,18,-1.875,0.16706084120414455,3.354128164660767,2.0624686470943256,0,Delta_stability x p10,0.06169576553858748,-0.6864452223775713,0.7945740920550032
P4,18,-1.75,0.2609737635886207,4.9903094074411705,1.8142043459948058,0,Delta_stability x p10,0.7563734486521402,-0.05973980229126609,0.1422217495989704
P4,18,-1.625,0.4633165808458797,3.6059197203867015,2.182592941204664,0,Delta_stability x p10,2.253111447193828,-0.5900016691943958,1.1102190087897044
P4,18,-1.5,0.21442719502609586,2.9229773696787955,2.5672390371551925,0,Delta_stability x p10,0.4120665994464142,-0.8515886264362535,2.120935332476165
P4,18,-1.375,0.13300028388917728,4.230795286784067,1.781964474844779,0,Delta_stability x p10,-0.190251553747784,-0.3506559939712454,0.0575065675447858
P4,18,-1.25,0.0,5.539064383734984,1.5065434874376322,1,Delta_stability x p10,-1.1740600299373287,0.15044945361185988,-0.6662041129713876
P4,18,-1.125,0.24657567701225147,1.9677402176313623,1.8711954029728004,0,Delta_stability x p10,0.6498702202338767,-1.2174724814782707,0.29197445006369255
P4,18,-1.0,0.3604386757735516,4.165887456859572,1.8965992449291025,0,Delta_stability x p10,1.4921194247473577,-0.37551759717028704,0.3587269220630128
P4,18,-0.875,0.02314736306276699,4.312804955923699,1.684794531065136,0,Delta_stability x p10,-1.0028380496777811,-0.319243884600065,-0.19782229029031956
P4,18,-0.75,0.24449351887916404,3.5873273243903347,2.0268899928625435,0,Delta_stability x p10,0.6344684123564944,-0.597123102345355,0.7010857478720334
P4,18,-0.625,0.24207100631119238,3.4913484847214153,2.2304796741195054,0,Delta_stability x p10,0.6165489889661496,-0.6338858138722828,1.2360487082318348
P4,18,-0.5,0.2480440689843436,4.710138289269739,1.8935559785830685,0,Delta_stability x p10,0.6607319750081497,-0.16705356052217027,0.35073027526055095
P4,18,-0.375,0.17024353955149163,4.085442330781083,1.7954073642041466,0,Delta_stability x p10,0.08523831386790955,-0.40633044064674884,0.09282981105632639
P4,18,-0.25,0.0,5.351392965835072,1.3806443801328385,1,Delta_stability x p10,-1.1740600299373287,0.07856579444382586,-0.9970232327548741
P4,18,-0.125,0.0,10.50325599558618,1.0843471688734887,1,Delta_stability x p10,-1.1740600299373287,2.051880485914474,-1.7755893776745342
P4,18,0.0,0.0001928194623675994,10.709608954777794,1.0608528168717501,0,Delta_stability x p10,-1.1726337365798678,2.1309197234970245,-1.8373243733825029
P4,18,0.125,0.002121291056041752,6.928215537494583,1.181222515964347,0,Delta_stability x p10,-1.1583687542469858,0.6825351019602496,-1.521034617602004
P4,18,0.25,0.0003509077521015591,12.302181587712795,1.05038647787998,0,Delta_stability x p10,-1.1714643511103136,2.7409217665747407,-1.8648262765074437
P4,18,0.375,0.0,12.015086779552497,1.037563344145975,1,Delta_stability x p10,-1.1740600299373287,2.6309560319431986,-1.8985210175231964
P4,18,0.5,0.00038806282835068817,8.515985103826965,1.161769056723629,0,Delta_stability x p10,-1.1711895135093817,1.2906974296114637,-1.5721515508394905
P4,18,0.625,0.12202183885088158,4.6896361642195314,1.5673601453086106,0,Delta_stability x p10,-0.2714595554769837,-0.17490647593050138,-0.506399062278352
P4,18,0.75,0.3740483433228923,3.6336725193280768,1.9426747482318492,0,Delta_stability x p10,1.592790685752483,-0.579371532957429,0.47979733926060486
P4,18,0.875,0.2012325747806719,3.8252369028617594,1.911950014919866,0,Delta_stability x p10,0.31446546012578935,-0.505996753735514,0.3990634131236591
P4,18,1.0,0.15378068781839505,4.391375245894934,1.858291464915583,0,Delta_stability x p10,-0.03653806587852576,-0.2891491583587044,0.25806738335594687
P4,18,1.125,0.3268720013291181,3.618555762894672,1.904426852579579,0,Delta_stability x p10,1.2438253770185175,-0.5851616941836024,0.37929515585256696
P4,18,1.25,0.15685690003309205,3.947971854370803,2.129029557455082,0,Delta_stability x p10,-0.013783199776897879,-0.45898566637331095,0.9694730428809603
P4,18,1.375,0.03181569306894949,4.993294655794487,1.5913872474044373,0,Delta_stability x p10,-0.9387180622227432,-0.0585963645874162,-0.4432641843872304
P4,18,1.5,0.13470555016651975,3.540332419247282,1.9017468113373759,0,Delta_stability x p10,-0.17763763016242068,-0.6151235298038341,0.37225293844762
P4,18,1.625,0.12480113284471173,2.4147731433391275,1.9536628587389842,0,Delta_stability x p10,-0.25090100545741273,-1.0462457553840296,0.5086702766774984
P4,18,1.75,0.44868445591365724,4.430140952373129,2.1233094597759834,0,Delta_stability x p10,2.144877027596802,-0.27430075542623006,0.9544426131997249
P4,18,1.875,0.03098469643867674,5.343461512767266,1.8776050467260699,0,Delta_stability x p10,-0.9448649778881902,0.07552781521708253,0.30881676729672025
P4,18,2.0,0.10862098499081707,3.8252365241586403,1.9991173004032705,0,Delta_stability x p10,-0.370586213181672,-0.5059968987899194,0.6281087596305582
P5,3,-2.0,0.0,3.59963004068764,1.4903074098413274,1,Alpha_stability x p10,-0.9446494115053954,-0.5347406180984206,-0.8338491997028459
P5,3,-1.875,0.000591587665224047,9.651229206015442,1.0950548974341465,0,Alpha_stability x p10,-0.9410951360212941,3.158156425599377,-1.9272551493813093
P5,3,-1.75,0.0,6.7008626351882175,1.2852867529723127,1,Alpha_stability x p10,-0.9446494115053954,1.357739760586752,-1.4010076591451766
P5,3,-1.625,0.0,4.579411948944391,1.2842058400596226,1,Alpha_stability x p10,-0.9446494115053954,0.06315650192240803,-1.4039978402894322
P5,3,-1.5,0.0,9.835494207057515,1.085551744402393,1,Alpha_stability x p10,-0.9446494115053954,3.270601361064362,-1.953544176622001
P5,3,-1.375,0.0,4.320708227192857,1.3252672903638587,1,Alpha_stability x p10,-0.9446494115053954,-0.09471353922697245,-1.2904075842992906
P5,3,-1.25,0.26775192805828885,3.5785810679978654,1.855757548314672,0,Alpha_stability x p10,0.6640117720539764,-0.5475854359548811,0.17711301603110227
P5,3,-1.125,0.23298392351531005,4.554333759046229,1.9650876957737358,0,Alpha_stability x p10,0.4551246139158282,0.04785291508426735,0.4795582376513868
P5,3,-1.0,0.23389701934622897,4.34044573639332,2.0295093335234853,0,Alpha_stability x p10,0.46061051958500937,-0.0826690221687445,0.6577708986528734
P5,3,-0.875,0.30228026105791206,5.176176838081158,1.7827551444230256,0,Alpha_stability x p10,0.8714589767568839,0.42732326754400995,-0.024837029193976935
P5,3,-0.75,0.11482426175746885,4.407475150375515,1.9916104203609781,0,Alpha_stability x p10,-0.2547819877313661,-0.041765334073560596,0.5529293205795043
P5,3,-0.625,0.0,4.427022398475129,1.8156146262290587,1,Alpha_stability x p10,-0.9446494115053954,-0.02983692098019578,0.06606372863107315
P5,3,-0.5,0.3802544253397677,4.830543841187771,1.5668285345560269,0,Alpha_stability x p10,1.339929968956037,0.21640594840876912,-0.6221651485893478
P5,3,-0.375,0.1590809134066753,3.3191509682583247,2.067644897632519,0,Alpha_stability x p10,0.01111323154372551,-0.7058987383070006,0.7632671355704163
P5,3,-0.25,0.03364214855806047,6.258250264643296,1.4505060876992626,0,Alpha_stability x p10,-0.742526428080573,1.087642242553124,-0.9439535028233037
P5,3,-0.125,0.003440562198964936,3.978018521357721,1.7789721322116032,0,Alpha_stability x p10,-0.923978416158196,-0.30383475942194743,-0.03530215700425723
P5,3,0.0,0.0,2.7554507655462563,2.3288508820059537,1,Alpha_stability x p10,-0.9446494115053954,-1.0498882781387395,1.4858537566297905
P5,3,0.125,0.2990344489706167,3.9208192948137155,2.0116141758875483,0,Alpha_stability x p10,0.8519580456083202,-0.3387397240164947,0.6082666672682282
P5,3,0.25,0.2987418604453814,2.747808279400548,1.718111556668146,0,Alpha_stability x p10,0.8502001654439675,-1.0545519899482871,-0.2036636811215743
P5,3,0.375,0.0,3.7756649756717633,1.6481999731430177,1,Alpha_stability x p10,-0.9446494115053954,-0.4273179562150983,-0.3970634419789308
P5,3,0.5,0.045950535846528084,4.498996536520885,1.617196020246029,0,Alpha_stability x p10,-0.6685772878941276,0.014084210335756029,-0.482831161340561
P5,3,0.625,0.2570302546350246,4.387529012203617,1.8162028366606833,0,Alpha_stability x p10,0.5995956538064523,-0.053937163812419885,0.06769092331146702
P5,3,0.75,0.007024150454097211,3.867517547763744,1.5553701655157195,0,Alpha_stability x p10,-0.9024481162059373,-0.3712663105810074,-0.6538629834898301
P5,3,0.875,0.2556070323094535,5.585028596423314,1.4985294468291457,0,Alpha_stability x p10,0.5910448936781332,0.6768188815864855,-0.8111041851140566
P5,3,1.0,0.7310859200102773,4.256287697461895,2.0680954997690275,0,Alpha_stability x p10,3.4477355468255038,-0.13402519508811053,0.7645136578353744
P5,3,1.125,0.27202966439488563,3.7568644170426646,2.0465792999796686,0,Alpha_stability x p10,0.6897125333821512,-0.43879071333011865,0.7049923641669875
P5,3,1.25,0.41235609679722507,3.578903811839664,2.3954201177885186,0,Alpha_stability x p10,1.5327977222360263,-0.547388486397138,1.6700074208959927
P5,3,1.375,0.11435162460077941,3.2513391026524725,2.313722562626314,0,Alpha_stability x p10,-0.2576216051839383,-0.7472799056946656,1.444003562389169
P5,3,1.5,0.29068404615069554,1.9673587617326065,2.4433165988096652,0,Alpha_stability x p10,0.8017885884510685,-1.5308095274706346,1.8025057496181454
P5,3,1.625,0.10079932936459823,3.5702070963254755,2.242656200731229,0,Alpha_stability x p10,-0.3390441796269325,-0.5526955257655473,1.2474092828364587
P5,3,1.75,0.07982728290483754,2.8930639229255153,2.155863375050954,0,Alpha_stability x p10,-0.46504483002104036,-0.9659119260744076,1.0073101335350245
P5,3,1.875,0.260090294882374,5.00290509638525,1.8388896826956111,0,Alpha_stability x p10,0.6179804624677321,0.32158680265530704,0.13045063173926533
P5,3,2.0,0.03526947314974904,4.332166589521489,1.5586240571571948,0,Alpha_stability x p10,-0.7327494157442468,-0.08772124657621955,-0.6448615872463752
P8,1,-2.0,0.0,6.338151397478107,1.2068591301924751,1,Beta_mean x p11,-0.26970148775162645,-0.538455359213057,-0.09066618612349098
P8,1,-1.875,0.0,9.753773656293006,1.1646123238312411,1,Beta_mean x p11,-0.26970148775162645,0.2961492853766849,-0.28639832216074385
P8,1,-1.75,0.3775801225192651,4.189892502942766,1.652880817029514,0,Beta_mean x p11,4.070035548256747,-1.0633807506357342,1.9757806060217284
P8,1,-1.625,0.015445091714326065,3.4126238258683226,1.5760880793636902,0,Beta_mean x p11,-0.09218251220283558,-1.253305747847087,1.6199949769978865
P8,1,-1.5,0.009773297574470208,2.4944019434721647,1.333184363882542,0,Beta_mean x p11,-0.15737157704321747,-1.4776725512411097,0.49460664170026153
P8,1,-1.375,0.0005195393165221551,11.797999220919385,1.0448648207666926,0,Beta_mean x p11,-0.26373013523833666,0.7956542134825892,-0.8411961063894434
P8,1,-1.25,0.0005564455812834268,5.701313380951275,1.2151208383783512,0,Beta_mean x p11,-0.2633059511394053,-0.6940662336512121,-0.05238916757891725
P8,1,-1.125,0.00035840322742941577,9.302553682613123,1.0779704824845175,0,Beta_mean x p11,-0.26558216136992313,0.18589403546050845,-0.6878154738381855
P8,1,-1.0,0.0,13.18757232714355,1.0110076813037971,1,Beta_mean x p11,-0.26970148775162645,1.1351953221220656,-0.9980583830434397
P8,1,-0.875,0.0,13.895907109442968,1.0029098051454812,1,Beta_mean x p11,-0.26970148775162645,1.308276375715116,-1.0355763574029582
P8,1,-0.75,0.0004139416191346612,13.835449087517945,1.00502050225261,0,Beta_mean x p11,-0.2649438279380797,1.2935035050409334,-1.0257973637016722
P8,1,-0.625,0.0,13.686544953071616,1.0071381253555425,1,Beta_mean x p11,-0.26970148775162645,1.257118895505498,-1.0159862814221094
P8,1,-0.5,1.1696430504137822e-06,13.809981677961353,1.0040282415531425,0,Beta_mean x p11,-0.2696880443975883,1.287280563307038,-1.0303945705189619
P8,1,-0.375,0.0,13.716913922418051,1.0043202752834264,1,Beta_mean x p11,-0.26970148775162645,1.2645395295649364,-1.0290415597059164
P8,1,-0.25,0.00031122501723590545,13.469587603147145,1.0125037208390466,0,Beta_mean x p11,-0.2661244066149941,1.2041055356535595,-0.9911271368960564
P8,1,-0.125,0.0,11.862300587164887,1.0677835828332831,1,Beta_mean x p11,-0.26970148775162645,0.8113662023547377,-0.7350120266683393
P8,1,0.0,0.0,6.944041012522186,1.312983328305487,1,Beta_mean x p11,-0.26970148775162645,-0.39040670262656085,0.40101396134822137
P8,1,0.125,0.0,9.298496482284333,1.1358880530109605,1,Beta_mean x p11,-0.26970148775162645,0.18490266171310415,-0.41947969251789086
P8,1,0.25,0.0,12.397336451152357,1.0451082246792083,1,Beta_mean x p11,-0.26970148775162645,0.9421017999324871,-0.8400684006095285
P8,1,0.375,0.0,12.406347000725425,1.0593910502825115,1,Beta_mean x p11,-0.26970148775162645,0.9443035207183792,-0.7738951628012531
P8,1,0.5,0.0003330839635020677,6.019670456807864,1.5250717179835085,0,Beta_mean x p11,-0.2658731696641545,-0.6162759295676138,1.383632935796254
P8,1,0.625,0.3535520513193374,3.944843269096604,1.6866220072951035,0,Beta_mean x p11,3.7938676456817064,-1.123258340493146,2.1321056826832225
P8,1,0.75,0.0025704569640359054,6.135894458655349,1.3197736016472352,0,Beta_mean x p11,-0.24015780517674964,-0.5878766850362898,0.43247372884148116
P8,1,0.875,0.0,5.039150225303311,1.366645907228499,1,Beta_mean x p11,-0.26970148775162645,-0.855865286152919,0.6496360964288721
P8,1,1.0,0.005935936893216032,10.032684993398817,1.1069861971093726,0,Beta_mean x p11,-0.20147648425562348,0.3643010538506412,-0.5533838258312579
P8,1,1.125,0.0,11.11305679058579,1.0803312541098262,1,Beta_mean x p11,-0.26970148775162645,0.6282890629137006,-0.6768778690174384
P8,1,1.25,0.005826725516122289,4.497494903198615,1.3539493238027283,0,Beta_mean x p11,-0.20273171097350506,-0.9882183431774928,0.590812019336463
P8,1,1.375,0.0,3.6947767235128426,1.494105027828556,1,Beta_mean x p11,-0.26970148775162645,-1.1843619065745818,1.2401622942948314
P8,1,1.5,0.0,2.9569522663410472,1.578077521022627,1,Beta_mean x p11,-0.26970148775162645,-1.3646487393056532,1.6292121865094322
P8,1,1.625,0.0,2.4944937493729977,1.4337665594920412,1,Beta_mean x p11,-0.26970148775162645,-1.4776501185405853,0.9606103397224905
P8,1,1.75,0.0,10.62946440888416,1.0823350656241726,1,Beta_mean x p11,-0.26970148775162645,0.5101236402546875,-0.6675940830534667
P8,1,1.875,0.0011826508055132745,11.711539135379134,1.0508912928326795,0,Beta_mean x p11,-0.25610862839476445,0.7745277587707744,-0.813275078699009
P8,1,2.0,0.0,2.1075878774413797,1.453921957495569,1,Beta_mean x p11,-0.26970148775162645,-1.5721902676744102,1.0539915782989406
P9,22,-2.0,0.0,4.85988858294387,1.8386486325025873,1,Theta_mean x p10,-1.0633310163237193,1.3223440448938306,-0.7839561834206669
P9,22,-1.875,0.0,2.5688122871224097,1.7300661249773224,1,Theta_mean x p10,-1.0633310163237193,-0.9741707645088469,-1.101908149022037
P9,22,-1.75,0.004220127791386474,4.532130518174219,1.8407417879555832,0,Theta_mean x p10,-1.0403765622081498,0.9938079542287284,-0.7778269927641108
P9,22,-1.625,0.21576397226766408,2.5235882934940363,2.3446983049163554,0,Theta_mean x p10,0.11026951096835726,-1.019502109998,0.6978615762074121
P9,22,-1.5,0.5673003982435705,3.924667321187168,2.408236156816831,0,Theta_mean x p10,2.022374347339714,0.38490277259327055,0.8839135044808902
P9,22,-1.375,0.29683938153752887,2.880472291404582,2.4694367245304396,0,Theta_mean x p10,0.551261313582635,-0.6617709476027555,1.0631213828395099
P9,22,-1.25,0.21917745426736857,3.9551943998281134,2.154487614140146,0,Theta_mean x p10,0.12883639325482862,0.4155023158361529,0.14088546293596005
P9,22,-1.125,0.22272576906296193,3.4815336447902996,2.4105316420568084,0,Theta_mean x p10,0.1481366687889695,-0.05928280614389719,0.890635158462678
P9,22,-1.0,0.6193398336115329,3.1192289408917,2.6713456883236053,0,Theta_mean x p10,2.305431375563399,-0.42244754209655133,1.6543524510263954
P9,22,-0.875,0.019418303742550824,3.129214584894914,2.309335224919505,0,Theta_mean x p10,-0.9577094370032188,-0.4124381943604554,0.5943111881110527
P9,22,-0.75,0.028734264891206895,2.9580690969103127,2.183564754714991,0,Theta_mean x p10,-0.907037321536545,-0.5839899442676587,0.2260293245997571
P9,22,-0.625,0.24842069880209183,2.049945247591258,2.636760790780543,0,Theta_mean x p10,0.2878985705265148,-1.494269480805405,1.553080741571905
P9,22,-0.5,0.5263077493875136,2.4325154976314405,2.813610886912068,0,Theta_mean x p10,1.799403877307367,-1.1107910927410072,2.0709342795253005
P9,22,-0.375,0.003876650136890758,3.482428641987683,1.8906612426238996,0,Theta_mean x p10,-1.0422448331349066,-0.05838568441909311,-0.6316525389291171
P9,22,-0.25,0.23087952845523207,3.8752159634454246,2.068612711544324,0,Theta_mean x p10,0.19248724419601618,0.3353340281537649,-0.11057395440909196
P9,22,-0.125,0.4578393668146631,3.2316463844602232,2.5455846563638573,0,Theta_mean x p10,1.4269852151655251,-0.3097632441265716,1.2860982246414072
P9,22,0.0,0.29640314190111605,4.286544078940435,1.909717149682203,0,Theta_mean x p10,0.5488884843195333,0.7476385465501258,-0.5758529148129139
P9,22,0.125,0.008602529757876676,3.9970685485528334,1.8835955236644293,0,Theta_mean x p10,-1.0165394535165355,0.4574758646231741,-0.6523424205937832
P9,22,0.25,0.362190657142507,2.004468119401871,2.234848901698078,0,Theta_mean x p10,0.9067251600401299,-1.5398545617416048,0.37619987885471406
P9,22,0.375,0.12380222202538749,2.6733046787093384,2.389889373180689,0,Theta_mean x p10,-0.3899361417211982,-0.8694303308589735,0.8301903399258898
P9,22,0.5,0.4085376889493473,3.110241594738617,2.431384193563865,0,Theta_mean x p10,1.1588196148986722,-0.4314562222419604,0.9516957278912277
P9,22,0.625,0.11622138583464547,2.3891070669179193,2.2403716368104583,0,Theta_mean x p10,-0.4311704277665661,-1.1543025655663977,0.39237158573916275
P9,22,0.75,0.298813868024594,3.633549849912959,2.046755133481784,0,Theta_mean x p10,0.5620010972360248,0.09309425217148769,-0.1745774487716889
P9,22,0.875,0.3380451611703479,2.9403170514994708,2.230894848731482,0,Theta_mean x p10,0.7753910614562328,-0.6017841291481627,0.36462159666659516
P9,22,1.0,0.011702233210557744,2.64894136741635,1.8653397714869477,0,Theta_mean x p10,-0.9996793004136686,-0.8938514753195399,-0.7057990262722915
P9,22,1.125,0.0,3.997857946403505,1.7808750654289565,1,Theta_mean x p10,-1.0633310163237193,0.45826713633153426,-0.9531290974518645
P9,22,1.25,0.0011841408984999413,4.250110652882966,1.8505932948270163,0,Theta_mean x p10,-1.0568901431405742,0.711118635514926,-0.7489797498214228
P9,22,1.375,0.0012102086571859072,6.4153304964123805,1.3303599928440537,0,Theta_mean x p10,-1.0567483533180304,2.881478236959358,-2.272330100689741
P9,22,1.5,0.0845980535261095,4.653331902047457,1.6249928999773084,0,Theta_mean x p10,-0.6031785674108899,1.115297043654793,-1.4095842119740374
P9,22,1.625,0.15274675917951563,3.607083285609628,1.7623833657315717,0,Theta_mean x p10,-0.23249871734819147,0.06656486203836046,-1.0072766061076737
P9,22,1.75,0.0052317179894525445,5.976606563895346,1.582021414052372,0,Theta_mean x p10,-1.0348742404934703,2.4417128698686468,-1.5354135810505072
P9,22,1.875,0.19548984235902356,4.024425941702388,2.001674034689037,0,Theta_mean x p10,-7.145978111455379e-06,0.4848981982351925,-0.3065841992078799
P9,22,2.0,0.3855850427166917,3.229469131202928,2.0283350507526623,0,Theta_mean x p10,1.0339737593172948,-0.3119456657064718,-0.2285152481810583
